E (MeV)	Leptonic model (erg/s/cm2)	Hadronic model (erg/s/cm2)
151.14	6.1728e-11	5.4408e-11							
151.42	6.1778e-11	5.4514e-11							
151.70	6.1829e-11	5.4621e-11							
151.98	6.1879e-11	5.4727e-11							
152.26	6.1930e-11	5.4833e-11							
152.55	6.1980e-11	5.4939e-11							
152.83	6.2031e-11	5.5045e-11							
153.11	6.2082e-11	5.5152e-11							
153.40	6.2132e-11	5.5258e-11							
153.68	6.2183e-11	5.5365e-11							
153.97	6.2233e-11	5.5470e-11							
154.25	6.2288e-11	5.5576e-11							
154.54	6.2344e-11	5.5683e-11							
154.83	6.2400e-11	5.5789e-11							
155.11	6.2456e-11	5.5895e-11							
155.40	6.2512e-11	5.6001e-11							
155.69	6.2569e-11	5.6107e-11							
155.98	6.2625e-11	5.6213e-11							
156.27	6.2681e-11	5.6319e-11							
156.56	6.2738e-11	5.6426e-11							
156.85	6.2793e-11	5.6531e-11							
157.14	6.2850e-11	5.6639e-11							
157.43	6.2906e-11	5.6743e-11							
157.73	6.2963e-11	5.6849e-11							
158.02	6.3020e-11	5.6955e-11							
158.31	6.3076e-11	5.7061e-11							
158.61	6.3127e-11	5.7167e-11							
158.90	6.3176e-11	5.7273e-11							
159.20	6.3226e-11	5.7380e-11							
159.49	6.3274e-11	5.7485e-11							
159.79	6.3323e-11	5.7590e-11							
160.08	6.3373e-11	5.7696e-11							
160.38	6.3422e-11	5.7802e-11							
160.68	6.3471e-11	5.7908e-11							
160.98	6.3520e-11	5.8013e-11							
161.28	6.3569e-11	5.8119e-11							
161.58	6.3619e-11	5.8224e-11							
161.88	6.3668e-11	5.8330e-11							
162.18	6.3717e-11	5.8435e-11							
162.48	6.3767e-11	5.8542e-11							
162.78	6.3816e-11	5.8647e-11							
163.08	6.3870e-11	5.8751e-11							
163.38	6.3925e-11	5.8857e-11							
163.69	6.3981e-11	5.8962e-11							
163.99	6.4036e-11	5.9068e-11							
164.30	6.4091e-11	5.9173e-11							
164.60	6.4146e-11	5.9278e-11							
164.91	6.4202e-11	5.9383e-11							
165.21	6.4257e-11	5.9488e-11							
165.52	6.4313e-11	5.9593e-11							
165.83	6.4368e-11	5.9698e-11							
166.13	6.4424e-11	5.9803e-11							
166.44	6.4479e-11	5.9908e-11							
166.75	6.4535e-11	6.0013e-11							
167.06	6.4591e-11	6.0117e-11							
167.37	6.4646e-11	6.0221e-11							
167.68	6.4696e-11	6.0326e-11							
167.99	6.4745e-11	6.0431e-11							
168.31	6.4794e-11	6.0536e-11							
168.62	6.4842e-11	6.0640e-11							
168.93	6.4890e-11	6.0744e-11							
