#Energy [keV] Err_energy [keV]  Flux [ergs cm-2 s-1] err_flux [ergs cm-2 s-1]
4.81960597E-3 9.49610258E-5 0 0
3.9300001 1.99999809E-2 3.39873997E-3 9.51551992E-5
4.8156241E-3 9.80498589E-5 0 0
3.97 1.99999809E-2 3.23826005E-3 9.74202994E-5
4.8106797E-3 1.01196274E-4 0 0
4.0100002 2.00001001E-2 3.03807994E-3 9.36539E-5
4.80001606E-3 1.04454986E-4 0 0
4.0500002 1.99999809E-2 3.03226011E-3 9.65732979E-5
4.7906274E-3 1.07654865E-4 0 0
4.0900002 1.99999809E-2 2.97133997E-3 9.46298023E-5
4.78274748E-3 1.10964298E-4 0 0
4.1300001 1.99999809E-2 2.88107991E-3 9.74993018E-5
4.77003632E-3 1.14405382E-4 0 0
4.1700001 1.99999809E-2 2.78775999E-3 9.57282027E-5
4.76139132E-3 1.17848373E-4 0 0
4.21 1.99999809E-2 2.68617994E-3 9.51967013E-5
4.75196354E-3 1.21350109E-4 0 0
4.25 1.99999809E-2 2.68138992E-3 9.43203995E-5
4.73710475E-3 1.24969447E-4 0 0
4.29 1.99999809E-2 2.56267004E-3 9.03131004E-5
4.7263545E-3 1.2858925E-4 0 0
4.3299999 1.99999809E-2 2.48520006E-3 9.39882011E-5
4.71490948E-3 1.32268295E-4 0 0
4.3699999 1.99999809E-2 2.34293006E-3 9.3936098E-5
4.69817827E-3 1.36067276E-4 0 0
4.4124999 2.25000381E-2 2.40886002E-3 8.92851021E-5
4.68467129E-3 1.40105054E-4 0 0
4.4549999 1.99999809E-2 2.38823006E-3 9.24397027E-5
4.66896128E-3 1.44232545E-4 0 0
4.4949999 1.99999809E-2 2.45524989E-3 9.4545001E-5
4.65514325E-3 1.48157531E-4 0 0
4.5374999 2.25000381E-2 2.29777E-3 8.99781007E-5
4.63674776E-3 1.5243594E-4 0 0
4.5799999 1.99999809E-2 2.21647997E-3 9.43894993E-5
4.61785961E-3 1.56784488E-4 0 0
4.6199999 1.99999809E-2 2.0401401E-3 9.33152987E-5
4.60257242E-3 1.60897209E-4 0 0
4.6624999 2.25000381E-2 2.13607005E-3 9.15386991E-5
4.58421698E-3 1.65355144E-4 0 0
4.7049999 1.99999809E-2 1.97238009E-3 9.28165027E-5
4.5668711E-3 1.69861523E-4 0 0
4.7474999 2.25000381E-2 1.92268996E-3 8.97463979E-5
4.54610912E-3 1.74478439E-4 0 0
4.79 1.99999809E-2 1.98642001E-3 9.23396001E-5
4.52497648E-3 1.79166149E-4 0 0
4.8325 2.25000381E-2 2.12698011E-3 9.15358032E-5
4.50640777E-3 1.83875993E-4 0 0
4.8775001 2.25000381E-2 1.91204995E-3 8.48108975E-5
4.48475964E-3 1.88962731E-4 0 0
4.9200001 1.99999809E-2 1.98034011E-3 9.56876029E-5
4.4639539E-3 1.9383883E-4 0 0
4.9625001 2.25000381E-2 1.72319997E-3 8.45005998E-5
4.44282172E-3 1.98782029E-4 0 0
5.0075002 2.25000381E-2 1.96984992E-3 8.98220023E-5
4.42010816E-3 2.04092386E-4 0 0
5.0500002 1.99999809E-2 1.54576998E-3 9.0334499E-5
6.21657306E-3 4.39974759E-3 3.35069017E-5 0
5.0924997 2.24997997E-2 1.74168998E-3 8.84731999E-5
4.3763062E-3 2.14334956E-4 0 0
5.1374998 2.25000381E-2 1.53708004E-3 8.80879015E-5
5.79242408E-3 4.35271394E-3 3.52231E-5 0
5.1824999 2.25000381E-2 1.54043001E-3 8.20895002E-5
5.58830705E-3 4.32885671E-3 3.6122201E-5 0
5.2275 2.25000381E-2 1.61756994E-3 9.42292027E-5
5.39171463E-3 4.30475315E-3 3.70337984E-5 0
5.2725 2.25000381E-2 1.50155998E-3 8.97050995E-5
5.20236464E-3 4.28042188E-3 3.79578996E-5 0
5.3175001 2.25000381E-2 1.49671E-3 8.8918503E-5
5.01998607E-3 4.2558806E-3 3.88945009E-5 0
5.3625002 2.25000381E-2 1.44460995E-3 8.50176002E-5
4.84431675E-3 4.23114514E-3 3.98435986E-5 0
5.4075003 2.24997997E-2 1.48215005E-3 8.95097983E-5
4.67510754E-3 4.20623273E-3 4.08052001E-5 0
5.4524999 2.25000381E-2 1.42830005E-3 8.82003005E-5
4.51211166E-3 4.18115826E-3 4.17793017E-5 0
5.4974999 2.25000381E-2 1.40781002E-3 8.76447011E-5
4.35509626E-3 4.15593619E-3 4.27658997E-5 0
5.5650001 4.50000763E-2 1.33207999E-3 6.48893983E-5
4.13156534E-3 4.117948E-3 4.42667006E-5 0
5.6575003 4.74998951E-2 1.19380001E-3 6.21892032E-5
3.84221855E-3 4.06486681E-3 4.63739998E-5 0
5.75 4.50000763E-2 1.24410004E-3 6.50303991E-5
4.01244545E-3 3.02942906E-4 0 0
5.8199997 2.49998569E-2 1.30389002E-3 8.42864029E-5
3.38598876E-3 3.97210382E-3 5.02028015E-5 0
5.8674998 2.25000381E-2 1.42244005E-3 9.14998018E-5
3.26370122E-3 3.94471642E-3 5.13527011E-5 0
5.9375 4.75001335E-2 1.15902E-3 6.39783975E-5
3.90489027E-3 3.3125843E-4 0 0
6.0325003 4.74998951E-2 1.25199999E-3 6.22871012E-5
2.87437229E-3 3.8489704E-3 5.54536018E-5 0
6.1275001 4.75001335E-2 1.12723E-3 6.85373016E-5
2.67365458E-3 3.79452389E-3 5.78897998E-5 0
6.2224998 4.74998951E-2 1.04660995E-3 6.45697E-5
2.48772325E-3 3.74009693E-3 6.03816006E-5 0
6.3199997 4.99999523E-2 1.10179E-3 6.58982026E-5
2.30934564E-3 3.68301664E-3 6.30018985E-5 0
6.4425001 7.24999905E-2 1.00434001E-3 5.42997986E-5
2.10731989E-3 3.61333857E-3 6.63659011E-5 0
6.5900002 7.50000477E-2 9.03001986E-4 5.44417016E-5
1.88716245E-3 3.52930464E-3 7.05460989E-5 0
6.7399998 7.50000477E-2 8.90041993E-4 5.65843002E-5
1.68819469E-3 3.44466208E-3 7.49340979E-5 0
6.915 9.99999046E-2 8.52799974E-4 5.12756997E-5
1.48513552E-3 3.34746274E-3 8.02180002E-5 0
7.1174998 0.10249996 8.06769996E-4 5.33107996E-5
1.27738679E-3 3.22640315E-3 8.62903034E-5 0
7.375 0.15500021 8.09294987E-4 4.90482016E-5
3.08251218E-3 5.89534349E-4 0 0
8.0725002 0.54249978 6.08501025E-4 4.04683014E-5
6.75582734E-4 2.75058858E-3 1.18684999E-4 0
10.025 1.4100003 5.19622001E-4 4.61685013E-5
2.23855066E-4 2.01048958E-3 1.98772002E-4 0
