    13.7172    45.1736    44.7158    45.3034   -12.7125   -13.1703   -12.5827   -12.7163   -14.7725   -18.8094
    13.7907    45.1320    44.7961    45.2968   -12.7541   -13.0900   -12.5893   -12.7591   -14.6991   -18.6097
    13.8642    45.0894    44.8799    45.2982   -12.7967   -13.0062   -12.5879   -12.8032   -14.6257   -18.4134
    13.9377    45.0459    44.9626    45.3073   -12.8402   -12.9235   -12.5788   -12.8487   -14.5523   -18.2211
    14.0112    45.0015    45.0447    45.3247   -12.8846   -12.8414   -12.5614   -12.8958   -14.4789   -18.0330
    14.0846    44.9563    45.1263    45.3506   -12.9298   -12.7598   -12.5355   -12.9446   -14.4056   -17.8494
    14.1581    44.9103    45.2074    45.3848   -12.9758   -12.6787   -12.5013   -12.9954   -14.3322   -17.6703
    14.2316    44.8636    45.2874    45.4263   -13.0225   -12.5987   -12.4598   -13.0485   -14.2589   -17.4956
    14.3051    44.8165    45.3658    45.4738   -13.0696   -12.5203   -12.4123   -13.1042   -14.1856   -17.3245
    14.3786    44.7694    45.4417    45.5254   -13.1167   -12.4444   -12.3607   -13.1630   -14.1123   -17.1560
    14.4521    44.7228    45.5144    45.5794   -13.1632   -12.3717   -12.3067   -13.2254   -14.0391   -16.9887
    14.5256    44.6778    45.5827    45.6336   -13.2083   -12.3034   -12.2525   -13.2919   -13.9659   -16.8210
    14.5991    44.6355    45.6454    45.6859   -13.2506   -12.2407   -12.2002   -13.3632   -13.8929   -16.6516
    14.6726    44.5976    45.7008    45.7338   -13.2885   -12.1853   -12.1523   -13.4402   -13.8200   -16.4791
    14.7461    44.5663    45.7470    45.7747   -13.3198   -12.1391   -12.1114   -13.5239   -13.7473   -16.3029
    14.8196    44.5439    45.7813    45.8058   -13.3422   -12.1048   -12.0803   -13.6153   -13.6749   -16.1227
    14.8931    44.5327    45.8006    45.8234   -13.3534   -12.0855   -12.0627   -13.7158   -13.6030   -15.9390
    14.9666    44.5344    45.8006    45.8235   -13.3517   -12.0855   -12.0626   -13.8271   -13.5318   -15.7524
    15.0401    44.5495    45.7764    45.8014   -13.3366   -12.1097   -12.0847   -13.9508   -13.4617   -15.5640
    15.1136    44.5770    45.7216    45.7517   -13.3091   -12.1645   -12.1344   -14.0895   -13.3933   -15.3752
    15.1871    44.6151    45.6289    45.6691   -13.2710   -12.2572   -12.2170   -14.2455   -13.3271   -15.1872
    15.2606    44.6609    45.4898    45.5498   -13.2252   -12.3963   -12.3363   -14.4220   -13.2638   -15.0016
    15.3341    44.7111    45.2954    45.3959   -13.1750   -12.5907   -12.4902   -14.6224   -13.2038   -14.8197
    15.4076    44.7638    45.0390    45.2238   -13.1223   -12.8471   -12.6622   -14.8502   -13.1472   -14.6429
    15.4811    44.8188    44.7240    45.0750   -13.0673   -13.1621   -12.8111   -15.1106   -13.0939   -14.4727
    15.5546    44.8727    44.3878    44.9957   -13.0134   -13.4983   -12.8904   -15.4091   -13.0437   -14.3108
    15.6281    44.9261    44.1284    44.9903   -12.9600   -13.7577   -12.8958   -15.7528   -12.9965   -14.1585
    15.7016    44.9784    44.0152    45.0233   -12.9077   -13.8708   -12.8628   -16.1496   -12.9520   -14.0173
    15.7751    45.0296    43.9894    45.0675   -12.8565   -13.8967   -12.8186   -16.6092   -12.9100   -13.8882
    15.8486    45.0788    43.9861    45.1126   -12.8073   -13.9000   -12.7735   -17.1429   -12.8704   -13.7718
    15.9221    45.1258    43.9858    45.1562   -12.7602   -13.9003   -12.7299   -17.7642   -12.8329   -13.6677
    15.9956    45.1707    43.9857    45.1982   -12.7154   -13.9004   -12.6879   -18.4889   -12.7976   -13.5745
    16.0691    45.2133    43.9857    45.2383   -12.6728   -13.9004   -12.6478   -19.3360   -12.7642   -13.4899
    16.1426    45.2542    43.9856    45.2770   -12.6319   -13.9005   -12.6091   -20.3279   -12.7327   -13.4112
    16.2161    45.2937    43.9855    45.3146   -12.5924   -13.9005   -12.5715   -21.4911   -12.7031   -13.3357
    16.2896    45.3324    43.9855    45.3515   -12.5537   -13.9006   -12.5346   -22.8572   -12.6752   -13.2617
    16.3631    45.3706    43.9854    45.3882   -12.5155   -13.9007   -12.4979   -24.4635   -12.6490   -13.1882
    16.4366    45.4086    43.9853    45.4247   -12.4775   -13.9008   -12.4614   -26.3545   -12.6245   -13.1148
    16.5101    45.4466    43.9851    45.4614   -12.4395   -13.9010   -12.4247   -28.5827   -12.6016   -13.0414
    16.5836    45.4848    43.9850    45.4983   -12.4013   -13.9011   -12.3878   -31.2107   -12.5804   -12.9680
    16.6571    45.5234    43.9848    45.5358   -12.3627   -13.9013   -12.3503   -34.3126   -12.5607   -12.8947
    16.7306    45.5625    43.9846    45.5739   -12.3236   -13.9015   -12.3122   -37.9767   -12.5426   -12.8213
    16.8041    45.6025    43.9843    45.6128   -12.2836   -13.9018   -12.2733   -42.3076   -12.5260   -12.7480
    16.8776    45.6434    43.9840    45.6529   -12.2426   -13.9021   -12.2332   -57.8861   -12.5110   -12.6746
    16.9511    45.6856    43.9837    45.6941   -12.2005   -13.9024   -12.1920   -57.8861   -12.4974   -12.6013
    17.0246    45.7291    43.9832    45.7368   -12.1570   -13.9028   -12.1493   -57.8861   -12.4854   -12.5279
    17.0981    45.7741    43.9827    45.7810   -12.1120   -13.9033   -12.1051   -57.8861   -12.4748   -12.4545
    17.1716    45.8207    43.9822    45.8270   -12.0654   -13.9039   -12.0591   -57.8861   -12.4658   -12.3812
    17.2451    45.8691    43.9815    45.8747   -12.0170   -13.9046   -12.0114   -57.8861   -12.4581   -12.3078
    17.3186    45.9193    43.9806    45.9243   -11.9667   -13.9055   -11.9618   -57.8861   -12.4518   -12.2345
    17.3921    45.9715    43.9796    45.9759   -11.9146   -13.9065   -11.9102   -57.8861   -12.4470   -12.1611
    17.4656    46.0255    43.9785    46.0293   -11.8606   -13.9076   -11.8568   -57.8861   -12.4435   -12.0877
    17.5391    46.0813    43.9771    46.0847   -11.8048   -13.9090   -11.8014   -57.8861   -12.4413   -12.0144
    17.6126    46.1390    43.9754    46.1419   -11.7471   -13.9106   -11.7442   -57.8861   -12.4405   -11.9410
    17.6861    46.1983    43.9735    46.2009   -11.6877   -13.9126   -11.6852   -57.8861   -12.4409   -11.8677
    17.7596    46.2594    43.9712    46.2616   -11.6267   -13.9149   -11.6245   -57.8861   -12.4426   -11.7943
    17.8331    46.3219    43.9685    46.3238   -11.5642   -13.9176   -11.5623   -57.8861   -12.4455   -11.7210
    17.9066    46.3858    43.9653    46.3874   -11.5003   -13.9208   -11.4987   -57.8861   -12.4495   -11.6477
    17.9800    46.4509    43.9614    46.4523   -11.4352   -13.9247   -11.4338   -57.8861   -12.4548   -11.5744
    18.0535    46.5172    43.9569    46.5184   -11.3689   -13.9292   -11.3677   -57.8861   -12.4611   -11.5011
    18.1270    46.5844    43.9516    46.5855   -11.3017   -13.9345   -11.3006   -57.8861   -12.4686   -11.4278
    18.2005    46.6525    43.9452    46.6534   -11.2335   -13.9409   -11.2327   -57.8861   -12.4771   -11.3546
    18.2740    46.7214    43.9377    46.7221   -11.1647   -13.9484   -11.1640   -57.8861   -12.4866   -11.2815
    18.3475    46.7909    43.9288    46.7915   -11.0952   -13.9573   -11.0946   -57.8861   -12.4972   -11.2084
    18.4210    46.8609    43.9182    46.8614   -11.0252   -13.9679   -11.0247   -57.8861   -12.5087   -11.1353
    18.4945    46.9313    43.9058    46.9317   -10.9548   -13.9803   -10.9544   -57.8861   -12.5212   -11.0623
    18.5680    47.0020    43.8910    47.0024   -10.8841   -13.9951   -10.8837   -57.8861   -12.5346   -10.9895
    18.6415    47.0730    43.8734    47.0733   -10.8131   -14.0127   -10.8128   -57.8861   -12.5489   -10.9167
    18.7150    47.1442    43.8527    47.1444   -10.7419   -14.0334   -10.7417   -57.8861   -12.5640   -10.8441
    18.7885    47.2154    43.8281    47.2155   -10.6707   -14.0580   -10.6705   -57.8861   -12.5800   -10.7717
    18.8620    47.2865    43.7990    47.2867   -10.5996   -14.0871   -10.5994   -57.8861   -12.5967   -10.6995
    18.9355    47.3575    43.7645    47.3576   -10.5286   -14.1216   -10.5285   -57.8861   -12.6142   -10.6277
    19.0090    47.4282    43.7237    47.4283   -10.4579   -14.1624   -10.4578   -57.8861   -12.6324   -10.5564
    19.0825    47.4984    43.6753    47.4984   -10.3877   -14.2108   -10.3876   -57.8861   -12.6512   -10.4857
    19.1560    47.5678    43.6181    47.5679   -10.3183   -14.2680   -10.3182   -57.8861   -12.6706   -10.4158
    19.2295    47.6363    43.5502    47.6363   -10.2498   -14.3359   -10.2498   -57.8861   -12.6906   -10.3469
